TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity,Target
08:03:00,0.625873623,0.874631621,0.759192748,0.040476332,0.814976903,0
21:28:00,0.004151148,0,0.009669653,0.159925227,0.492341357,1
18:46:00,0.041395096,0.025641026,0.042704345,0.219156133,0.350446053,1
22:56:00,7.61E-05,0,0.008185136,0.137720061,0.482556459,1
01:38:00,0.000290968,0,0.010335675,0.094979526,0.461538462,1
13:59:00,0.759000621,1,0.854718396,0.268826776,0.09190372,0
10:07:00,0.696927374,0.969230769,0.834560129,0.113512551,0.535263424,0
00:51:00,0.000407356,0,0.011578916,0.108705715,0.397912809,1
19:54:00,0.004358303,0,0.010406885,0.184095451,0.513273606,1
01:59:00,0.000252173,0,0.01077969,0.090706783,0.483756943,1
04:17:00,0.00027157,0,0.016152267,0.047765711,0.65443528,1
19:18:00,0.000186794,0,0.003420558,0.209376298,0.336494043,1
07:11:00,0.295003104,0.387014061,0.340727,0.029446324,0.655445211,1
03:43:00,0.000252173,0,0.014820223,0.055937333,0.584750042,1
23:51:00,0.003976567,0,0.013621384,0.12339327,0.40902205,1
17:43:00,0.374961204,0.481224152,0.398448909,0.240947125,0.129271166,1
15:59:00,0.700302607,0.948800662,0.780479141,0.277265444,0.100993099,0
02:46:00,0.000280192,0,0.013083633,0.080695508,0.536348164,1
20:21:00,0.004054159,0,0.009758456,0.17781734,0.526174045,1
06:11:00,0.000456765,0,0.016941441,0.031816487,0.682713348,1
22:03:00,0.004209342,0,0.010824091,0.154210433,0.510520114,1
05:04:00,0.000290968,0,0.018194735,0.031903151,0.708971554,1
21:23:00,0.004015363,0,0.01046888,0.16425138,0.516074735,1
22:00:00,0.004377335,0,0.011539541,0.152811714,0.519714298,1
08:35:00,0.628064867,0.874772539,0.759255239,0.050382767,0.771587275,0
14:52:00,0.70045779,0.951695616,0.786340135,0.25643582,0.028278068,0
03:14:00,0.000285478,0,0.012541507,0.078244279,0.539531811,1
04:13:00,7.61E-05,0,0.014806819,0.048060974,0.629701499,1
18:27:00,0.156463377,0.17229115,0.158769783,0.224069788,0.2151153,1
16:41:00,0.573246431,0.763523573,0.621699491,0.255901727,0.103012961,0
15:43:00,0.709419615,0.964681555,0.792023523,0.270215417,0.092913651,0
17:33:00,0.417520174,0.540115798,0.443294392,0.242442585,0.085844134,0
04:11:00,0.000349162,0,0.015397442,0.049047534,0.612018179,1
22:30:00,0.004263144,0,0.011495978,0.150506045,0.486519962,1
14:22:00,0.727452468,0.992592593,0.817940824,0.263790477,0.079747143,0
20:00:00,0.004480912,0,0.009492047,0.182303721,0.532233631,1
13:15:00,0.996198014,1,0.913594743,0.655510059,0.18380744,0
11:29:00,0.739757914,1,0.870791728,0.172476411,0.376704259,0
08:46:00,0.636716325,0.887096774,0.767158701,0.066191917,0.720080794,0
12:01:00,0.757875543,1,0.885533015,0.19373331,0.354485777,0
04:27:00,0.000465549,0,0.017040297,0.046003205,0.694327554,1
18:47:00,0.035924891,0.0127378,0.034889687,0.218087947,0.362565225,1
10:42:00,0.712872439,0.986600496,0.841486758,0.151112694,0.486786736,0
08:19:00,0.617318436,0.860545906,0.747799661,0.039059996,0.770577344,0
13:56:00,0.753267467,1,0.847015564,0.263379028,0.052516411,0
22:50:00,0.000252173,0,0.007849193,0.143261528,0.436290187,1
21:58:00,0.00422508,0,0.010886086,0.152497304,0.482061021,1
08:08:00,0.613826816,0.855831266,0.741317046,0.037778173,0.792795826,0
22:42:00,0.004148952,0,0.011800924,0.14835758,0.457289129,1
09:06:00,0.656075419,0.914061208,0.790513873,0.076873776,0.660494866,0
08:29:00,0.624939651,0.869135802,0.753121259,0.049425356,0.78288354,0
21:46:00,0.004187016,0,0.009622738,0.160409942,0.521696049,1
15:13:00,0.672348093,0.910473915,0.748845562,0.264099064,0.041818624,0
22:49:00,7.76E-05,0,0.00838201,0.143314937,0.455478876,1
20:10:00,0.004248138,0,0.008826025,0.178992345,0.551422319,1
08:02:00,0.630509001,0.880976013,0.765205036,0.040341819,0.817034169,0
06:21:00,0.00027157,0,0.017972728,0.032917928,0.69028783,1
11:05:00,0.725054314,1,0.851876702,0.16873776,0.462548393,0
00:44:00,0.000407356,0,0.011534515,0.111429589,0.406497223,1
06:28:00,0.000418702,0,0.018074097,0.029406015,0.657446018,1
20:27:00,0.004364525,0,0.010380077,0.176054834,0.536273355,1
14:44:00,0.699875854,0.949875931,0.783676047,0.256329001,0.073724962,0
03:17:00,0.000133223,0,0.013412781,0.077248649,0.51921886,1
05:22:00,0.00030451,0,0.017899842,0.034541369,0.683704224,1
07:58:00,0.657510863,0.923490488,0.805876781,0.033398611,0.839252651,0
22:43:00,0.003840782,0,0.011534515,0.148175182,0.463558324,1
07:03:00,0.183930788,0.228205128,0.209121048,0.029766779,0.649385625,1
21:37:00,0.004206048,0,0.009361356,0.1623488,0.583130341,1
12:57:00,0.998642148,1,0.903737617,0.988249955,0.376704259,0
16:56:00,0.527506207,0.695947064,0.565487232,0.253231262,0.105032823,0
22:33:00,0.00422508,0,0.011583105,0.148147974,0.47314314,1
20:32:00,0.004189944,0,0.009314441,0.175146876,0.540313079,1
21:51:00,0.004110889,0,0.009709866,0.1556938,0.504355724,1
06:30:00,0.000465549,0,0.018061531,0.029339505,0.686248106,1
02:22:00,0.000135785,0,0.012156135,0.0856329,0.5165797,1
01:01:00,0.000112077,0,0.010903027,0.103685241,0.424507659,1
18:07:00,0.274324953,0.341191067,0.288599676,0.230158448,0.131291028,1
11:01:00,0.722371658,0.99992035,0.849666496,0.162779657,0.45805981,0
05:47:00,0.00036856,0,0.017217903,0.032704291,0.649385625,1
09:27:00,0.675000575,0.942970928,0.815375406,0.079358297,0.630196937,0
23:18:00,0.006223429,0,0.014806819,0.133632739,0.495933281,1
05:43:00,9.70E-05,0,0.018416742,0.032223607,0.675643831,1
02:59:00,0.000190319,0,0.015547402,0.080445145,0.59254366,1
02:16:00,0.000437734,0,0.011670232,0.086104514,0.499896784,1
18:19:00,0.191961515,0.222580645,0.196422228,0.22770162,0.195926612,1
13:10:00,0.997827436,1,0.896633382,0.881431369,0.301969365,0
06:00:00,0.000213377,0,0.017395509,0.035374755,0.645345901,1
12:59:00,0.998304481,1,0.895501967,0.996581805,0.393873085,0
10:33:00,0.708837678,0.981555004,0.83882267,0.14384903,0.501935701,0
08:39:00,0.632254811,0.880231596,0.760232072,0.061598718,0.762497896,0
17:02:00,0.50744879,0.665012407,0.540356001,0.251949439,0.105032823,0
10:29:00,0.705074488,0.976674938,0.834915341,0.139683105,0.509005218,0
22:17:00,0.004091857,0,0.01328209,0.155222186,0.446389497,1
13:32:00,0.782937616,1,0.872123772,0.293608688,0.02019862,0
13:35:00,0.776575109,1,0.872922998,0.277799537,0.044436963,0
14:04:00,0.753957169,1,0.85089987,0.263379028,0.053526342,0
15:27:00,0.693435754,0.94292804,0.777903856,0.25867901,0.078774617,0
22:52:00,0.000171287,0,0.008141572,0.140759353,0.49395153,1
07:54:00,0.665586132,0.937076862,0.820078673,0.028852887,0.836372478,0
07:07:00,0.230136561,0.293961952,0.264001263,0.027523589,0.630196937,1
06:38:00,0.005256828,0,0.022546079,0.029766779,0.662514728,1
20:37:00,0.004248138,0,0.009980463,0.174185508,0.544352803,1
12:07:00,0.765789882,1,0.898320638,0.194801495,0.323177916,0
06:42:00,0.01544072,0.007526882,0.032536409,0.029286096,0.668574314,1
22:41:00,0.004092955,0,0.011268106,0.149189959,0.471132806,1
01:42:00,0.000290968,0,0.01140131,0.095246573,0.470122875,1
04:58:00,0.000290968,0,0.018683151,0.032811109,0.681703417,1
13:54:00,0.758379888,1,0.854984805,0.264554032,0.043427032,0
18:14:00,0.216131285,0.25789909,0.224927971,0.229410717,0.159569096,1
10:38:00,0.709148045,0.982299421,0.838556262,0.149937689,0.492846322,0
01:32:00,0.000387958,0,0.010602084,0.098184084,0.485776805,1
21:18:00,0.004301208,0,0.011234595,0.161667579,0.485529086,1
11:49:00,0.751939789,1,0.880737656,0.18614919,0.331257364,0
19:24:00,0.000116387,0,0.002476615,0.208581093,0.344386467,1
08:16:00,0.612685932,0.853604142,0.739353515,0.038419085,0.834427425,0
06:59:00,0.136367163,0.160297767,0.153796819,0.027416771,0.648375694,1
16:54:00,0.532976412,0.706038048,0.574989146,0.255474453,0.106042754,0
09:44:00,0.682223774,0.950620347,0.820795674,0.096421577,0.620097627,0
05:10:00,0.00039967,0,0.017028568,0.031816487,0.711448743,1
10:34:00,0.709846369,0.983209264,0.839799503,0.145558127,0.525164114,0
03:44:00,0.00027157,0,0.014820223,0.054762329,0.583235146,1
11:24:00,0.736605398,1,0.864118351,0.175020276,0.416241186,0
20:24:00,0.004510558,0,0.00788019,0.177021239,0.527641303,1
05:12:00,0.000290968,0,0.016551881,0.031155421,0.714526174,1
11:17:00,0.730873681,1,0.858803331,0.171408225,0.431240532,0
10:08:00,0.696631377,0.969573875,0.833931931,0.113405733,0.534889375,0
18:18:00,0.180012415,0.206865178,0.18407862,0.227487983,0.192896819,1
16:40:00,0.57619491,0.769313482,0.626672455,0.256542638,0.078774617,0
17:54:00,0.320685909,0.406534326,0.338862138,0.235178921,0.136340683,1
21:50:00,0.004636096,0,0.009492047,0.156133167,0.516074735,1
21:17:00,0.004306331,0,0.011134902,0.161687734,0.489311564,1
02:30:00,0.000252173,0,0.011889726,0.082695389,0.523649217,1
11:45:00,0.74825419,1,0.881092868,0.182517358,0.306009089,0
16:21:00,0.633767846,0.853846154,0.697626001,0.269147232,0.127251304,0
11:48:00,0.747711049,1,0.873100604,0.18614919,0.331257364,0
16:00:00,0.696578212,0.944830438,0.777548644,0.277265444,0.103012961,0
22:35:00,0.003939602,0,0.011060341,0.149091202,0.518227984,1
16:30:00,0.610761949,0.819520265,0.670541106,0.264447214,0.080794479,0
13:57:00,0.759854128,1,0.856316849,0.264874488,0.0717051,0
23:32:00,0.004034761,0,0.013020707,0.130960259,0.44341687,1
18:15:00,0.206277157,0.243176179,0.21249556,0.22844935,0.155529372,1
20:52:00,0.004442117,0,0.010246872,0.171247997,0.532233631,1
19:27:00,0.000112077,0,0.003848127,0.208039088,0.328713834,1
12:18:00,0.779756363,1,0.913328334,0.203881075,0.263591988,0
13:38:00,0.771087661,1,0.870959466,0.263790477,0.026258206,0
14:30:00,0.710544693,0.966832093,0.797262896,0.262417661,0.045446894,0
22:16:00,0.004263144,0,0.012236561,0.155064981,0.480574708,1
09:22:00,0.666818976,0.930067702,0.805113734,0.074318042,0.607828835,0
04:51:00,0.000285478,0,0.01763846,0.037318652,0.689649478,1
06:07:00,0.000155183,0,0.017040297,0.029873598,0.665544521,1
14:19:00,0.731843575,0.997187758,0.824436595,0.263379028,0.074734893,0
09:54:00,0.691340782,0.961373036,0.826745471,0.113085277,0.603938731,0
13:17:00,0.962212911,1,0.911641078,0.570589283,0.131291028,0
13:30:00,0.787264064,1,0.866769283,0.313472989,0,0
21:27:00,0.004358303,0,0.010755395,0.159833524,0.479583832,1
03:32:00,0.000418702,0,0.015242456,0.059170107,0.630692374,1
06:24:00,0.000247415,0,0.017682024,0.032654912,0.695099294,1
06:22:00,0.000407356,0,0.017617516,0.032864518,0.683218313,1
07:12:00,0.308465239,0.406865178,0.356267514,0.030087235,0.656455142,1
00:26:00,0.000116387,0,0.010868493,0.11735802,0.395892947,1
03:37:00,0.000252173,0,0.014465012,0.058768026,0.604443696,1
09:57:00,0.693940099,0.965343259,0.829498362,0.117464839,0.549402457,0
20:07:00,0.004221556,0,0.008765179,0.180780567,0.537806954,1
07:51:00,0.670701428,0.947477254,0.831096815,0.026241766,0.901868372,0
03:41:00,0.000310366,0,0.015397442,0.057539612,0.590304663,1
20:02:00,0.004464388,0,0.008380366,0.181654897,0.54364211,1
11:21:00,0.735024829,1,0.863776296,0.171515044,0.427200808,0
12:21:00,0.787903476,1,0.921409401,0.209435642,0.282780677,0
12:24:00,0.796715865,1,0.930135112,0.212462168,0.289812789,0
04:01:00,0.000407356,0,0.014376209,0.054068008,0.582225215,1
02:14:00,0.000135785,0,0.011268106,0.086647677,0.469617909,1
05:14:00,0.000135785,0,0.016951494,0.031796333,0.709476519,1
14:38:00,0.697640067,0.948068499,0.783906277,0.255767215,0.043763676,0
15:44:00,0.709458411,0.960463193,0.791135494,0.271924515,0.068675307,0
19:45:00,0.004800618,0,0.009620318,0.186026546,0.475565281,1
08:36:00,0.627909683,0.874110835,0.756413545,0.05390778,0.77663693,0
17:09:00,0.483424144,0.632417364,0.515478023,0.249904061,0.127400924,0
00:20:00,0.000247415,0,0.009361356,0.117178646,0.407745345,1
06:12:00,0.000116387,0,0.018194735,0.032811109,0.681198451,1
06:52:00,0.068628296,0.071764237,0.084402258,0.027104227,0.656455142,1
06:41:00,0.012332666,0.001623047,0.030751135,0.029615621,0.67082284,1
02:00:00,0.000290968,0,0.011712121,0.090599964,0.476182461,1
23:11:00,0.000135785,0,0.010158069,0.134448994,0.484766874,1
03:35:00,0.000543141,0,0.017706319,0.057112338,0.61858273,1
17:21:00,0.454376164,0.591563275,0.48165726,0.246181236,0.107052685,0
04:54:00,0.000135785,0,0.0171291,0.037991811,0.681703417,1
04:33:00,0.000329764,0,0.016729487,0.041410005,0.701902037,1
08:22:00,0.621081626,0.866418528,0.752151004,0.037991811,0.814004376,0
07:22:00,0.486809435,0.659801489,0.567085685,0.037564536,0.6746339,0
08:18:00,0.615456238,0.858312655,0.744513952,0.041516824,0.803905066,0
19:49:00,0.004557786,0,0.009620318,0.184689336,0.459032336,1
11:30:00,0.741193358,1,0.870436516,0.17407869,0.396902878,0
03:00:00,0.000247415,0,0.013979109,0.080654751,0.587093844,1
20:22:00,0.004189944,0,0.009225638,0.178030977,0.535263424,1
01:03:00,7.76E-05,0,0.010513281,0.103311376,0.436290187,1
12:45:00,1,1,0.996270277,0.692042015,0.187847164,0
10:58:00,0.721329919,0.99611249,0.84788057,0.160833185,0.469617909,0
07:52:00,0.667946927,0.941191067,0.824436595,0.028591775,0.877630029,0
08:28:00,0.624146493,0.868817204,0.753305443,0.049207762,0.761487965,0
17:24:00,0.447819677,0.581803143,0.473842602,0.244151682,0.107052685,0
12:51:00,0.999224084,1,0.931000118,0.885810931,0.309038882,0
21:43:00,0.004112353,0,0.009980463,0.160993413,0.55243225,1
06:47:00,0.036863044,0.033365917,0.053780493,0.029582275,0.6707778,1
00:27:00,0.000290968,0,0.012022931,0.116717109,0.384783706,1
08:45:00,0.635824022,0.885773366,0.766181868,0.064055546,0.732199966,0
16:02:00,0.690541876,0.936200717,0.77030956,0.276133958,0.054461464,0
14:29:00,0.712950031,0.971546733,0.801347831,0.260708563,0.052516411,0
10:25:00,0.700729361,0.972373863,0.832340056,0.13327399,0.524154183,0
06:05:00,0.000418702,0,0.017594896,0.032445306,0.65695058,1
00:13:00,0.000174581,0,0.009358843,0.118479615,0.417101498,1
17:32:00,0.416317505,0.537799835,0.441784742,0.242335766,0.107052685,0
11:00:00,0.721911856,1,0.849923037,0.162649101,0.468607978,0
00:11:00,0.000380638,0,0.010494012,0.119589118,0.418644977,1
23:48:00,0.003549814,0,0.013665785,0.126277372,0.451439152,1
15:37:00,0.704996896,0.957154673,0.790691479,0.263699484,0.037367447,0
02:27:00,0.000193979,0,0.012200537,0.085045398,0.507995287,1
01:28:00,0.000193979,0,0.011490113,0.098184084,0.504460529,1
17:26:00,0.421146861,0.546475508,0.446724816,0.243732321,0.114758084,0
01:55:00,0.000193979,0,0.013532581,0.090706783,0.458508669,1
02:50:00,0.000252173,0,0.013665785,0.081039701,0.543847837,1
20:34:00,0.0042721,0,0.010352217,0.174342594,0.535461449,1
14:32:00,0.706044382,0.96038048,0.79406599,0.255153997,0.04039724,0
02:11:00,0.000280192,0,0.012356764,0.085941487,0.500364697,1
05:44:00,0.000171287,0,0.016636495,0.032864518,0.665373023,1
16:14:00,0.654252017,0.88337469,0.722046809,0.270108599,0.077764686,0
17:49:00,0.344545313,0.441108354,0.366923866,0.235926651,0.128261235,1
21:00:00,0.004072825,0,0.011670232,0.168636988,0.557863011,1
06:13:00,0.000232775,0,0.017217903,0.033612249,0.680693486,1
13:23:00,0.814362197,1,0.844062044,0.403525013,0.036357516,0
18:52:00,0.014345817,0,0.023259791,0.213490792,0.275224897,1
11:58:00,0.75772036,1,0.886154636,0.193412854,0.345396398,0
14:12:00,0.74402545,1,0.839977109,0.262097205,0.052516411,0
09:48:00,0.686297331,0.955252275,0.822305324,0.104326153,0.606968524,0
04:19:00,0.000155183,0,0.016640684,0.047391846,0.655950177,1
02:08:00,0.000290968,0,0.013354975,0.087822681,0.465578185,1
02:51:00,0.000149436,0,0.013169147,0.081364113,0.529540481,1
05:57:00,0.00030451,0,0.017246387,0.035379794,0.646050948,1
19:33:00,0.000193979,0,0.002210206,0.207085633,0.362565225,1
10:03:00,0.695181564,0.966832093,0.832073647,0.11511483,0.516074735,0
22:57:00,0.000190319,0,0.008402955,0.139134904,0.492960654,1
09:01:00,0.647656735,0.90248139,0.780567944,0.069610112,0.710991416,0
21:29:00,0.004072825,0,0.009884121,0.15936191,0.479583832,1
17:28:00,0.436646493,0.566914806,0.463630264,0.243403952,0.104022892,0
02:09:00,0.000329764,0,0.012244938,0.087395407,0.470122875,1
01:33:00,0.000446151,0,0.01077969,0.097169307,0.473152668,1
12:41:00,0.896426765,1,1,0.366961407,0.043763676,0
01:08:00,0.000349162,0,0.010690887,0.103578423,0.447904393,1
19:43:00,0.005004655,0,0.00989166,0.186309418,0.440329911,1
14:03:00,0.75450031,1,0.850988673,0.263165391,0.044436963,0
07:13:00,0.314323402,0.413978495,0.362306114,0.030300872,0.656455142,1
01:22:00,0.000174581,0,0.011312507,0.101281823,0.481737081,1
19:42:00,0.004849472,0,0.010824091,0.187484422,0.442349773,1
16:17:00,0.645600559,0.870140612,0.712456092,0.268719957,0.065645514,0
15:38:00,0.705346058,0.959057072,0.791490705,0.263272209,0.017168827,0
20:05:00,0.004170546,0,0.009403244,0.181662809,0.564046457,1
21:45:00,0.004320239,0,0.010014812,0.160200335,0.540027249,1
15:20:00,0.68125388,0.923325062,0.76049848,0.261776749,0.023228413,0
18:22:00,0.187073246,0.217783292,0.192603702,0.225885704,0.217135162,1
17:35:00,0.412218084,0.533253684,0.438429964,0.242909422,0.122538293,0
05:23:00,0.000135785,0,0.017839523,0.033238383,0.684228244,1
10:51:00,0.718071074,0.995450786,0.847436555,0.160833185,0.446389497,0
20:13:00,0.004364525,0,0.01046888,0.178404842,0.549402457,1
04:21:00,0.000228383,0,0.014763255,0.048899399,0.667850213,1
00:04:00,0.000349162,0,0.010291274,0.122164857,0.420131291,1
05:24:00,0.00030451,0,0.017769151,0.031397274,0.681227034,1
02:28:00,0.000290968,0,0.012067332,0.084671533,0.524154183,1
22:06:00,0.004209342,0,0.011490113,0.154530888,0.524154183,1
01:37:00,0.000213377,0,0.011001697,0.094872708,0.470122875,1
19:12:00,7.76E-05,0,0.002121403,0.210076553,0.315098468,1
13:46:00,0.764354438,1,0.866973201,0.263806302,0.073724962,0
21:12:00,0.00450031,0,0.011001697,0.162488873,0.4595186,1
03:46:00,0.000349162,0,0.014509413,0.052839594,0.574145767,1
12:31:00,0.82693203,1,0.96794214,0.225992523,0.221174886,0
14:57:00,0.680322781,0.922001654,0.760054466,0.260067652,0.078774617,0
15:35:00,0.702785537,0.955004136,0.785984923,0.263058572,0.053526342,0
11:38:00,0.745616077,1,0.868926866,0.182517358,0.391853223,0
12:58:00,0.998099007,1,0.900984726,1,0.393873085,0
03:03:00,0.000116387,0,0.013976595,0.080398789,0.57717556,1
08:54:00,0.644165115,0.897022333,0.775239768,0.070357842,0.710991416,0
14:49:00,0.702281192,0.956575682,0.789537041,0.256863094,0.078774617,0
16:12:00,0.658985102,0.889826303,0.72932865,0.268933594,0.06160579,0
01:24:00,0.000213377,0,0.011712121,0.099198861,0.483251978,1
22:18:00,0.004054159,0,0.012644551,0.155011572,0.480222185,1
07:33:00,0.586863749,0.811993383,0.702066148,0.052198683,0.630196937,0
00:38:00,0.000317551,0,0.01128784,0.11242854,0.403112084,1
23:16:00,0.003569212,0,0.012999763,0.132953534,0.513044942,1
04:10:00,0.000523743,0,0.014642618,0.049421399,0.59838411,1
10:35:00,0.709893786,0.982317802,0.839148281,0.148584654,0.531971797,0
03:27:00,0.000266446,0,0.01445831,0.064777075,0.588580158,1
11:23:00,0.735373991,1,0.864131507,0.174185508,0.443359704,0
17:00:00,0.515328643,0.677100757,0.551308363,0.25247562,0.10308777,0
16:48:00,0.550124146,0.728370554,0.593371354,0.258038099,0.105032823,0
18:26:00,0.161988183,0.180485862,0.163588165,0.224291338,0.216873328,1
21:41:00,0.004112353,0,0.009714055,0.162382054,0.565561353,1
11:07:00,0.725403476,1,0.853386352,0.171408225,0.477697357,0
08:37:00,0.628801986,0.878246485,0.760232072,0.055723696,0.761487965,0
00:33:00,9.52E-05,0,0.012192997,0.116078213,0.384955204,1
08:27:00,0.623448169,0.869313482,0.753660654,0.047712302,0.764517758,0
16:28:00,0.616930478,0.829776675,0.676579706,0.266690404,0.111092409,0
01:54:00,0.000155183,0,0.013710187,0.090813602,0.470122875,1
15:17:00,0.6788859,0.919792911,0.755259107,0.263790477,0.064186725,0
02:57:00,0.000155183,0,0.012688953,0.080612427,0.531728665,1
05:01:00,0.000329764,0,0.018061531,0.033131565,0.683723279,1
20:59:00,0.00413175,0,0.010646485,0.169432081,0.545362734,1
21:20:00,0.004167984,0,0.010929649,0.163920847,0.510300978,1
00:31:00,0.000349162,0,0.010690887,0.117625067,0.412556809,1
04:04:00,0.000323542,0,0.016331549,0.054087155,0.579166839,1
14:46:00,0.701973699,0.95483871,0.787070292,0.259573121,0.075857039,0
10:28:00,0.704065798,0.976095947,0.833760903,0.137333096,0.509005218,0
08:23:00,0.621159218,0.866253102,0.751262975,0.040448638,0.832183134,0
09:18:00,0.66431593,0.925766627,0.799811869,0.083369929,0.635059567,0
10:21:00,0.701375957,0.974591796,0.836069779,0.125029177,0.521274009,0
02:31:00,0.00027157,0,0.011978529,0.083549938,0.532738596,1
05:05:00,0.000323542,0,0.018335479,0.032026093,0.717393997,1
02:36:00,0.000310366,0,0.012777756,0.081734022,0.522639286,1
23:09:00,0.000247415,0,0.007400989,0.135623999,0.500887659,1
08:52:00,0.642124744,0.894384707,0.771934325,0.069072063,0.698273766,0
16:19:00,0.639819988,0.861042184,0.704730236,0.269574506,0.105032823,0
06:35:00,0.002055444,0,0.019598827,0.031711684,0.660914083,1
05:52:00,0.000494829,0,0.017420641,0.034174558,0.650509888,1
11:31:00,0.744258225,1,0.875143071,0.176001424,0.378724121,0
05:15:00,0.000247415,0,0.01798697,0.032130896,0.717393997,1
02:48:00,0.000135785,0,0.012955362,0.080665836,0.532233631,1
04:16:00,0.000133223,0,0.01563453,0.048794596,0.646050948,1
14:08:00,0.749961204,1,0.845394088,0.266369948,0.047466756,0
20:44:00,0.004034761,0,0.010868493,0.173544597,0.543847837,1
13:47:00,0.764325701,1,0.865144519,0.263584753,0.071966934,0
23:39:00,0.003898976,0,0.013621384,0.126384191,0.430230601,1
09:56:00,0.691418374,0.960545906,0.824258989,0.115435286,0.569601077,0
03:42:00,0.000133223,0,0.013717727,0.056759635,0.583130341,1
18:40:00,0.080229671,0.070802316,0.078491929,0.221185686,0.274701229,1
13:53:00,0.760591248,1,0.856228046,0.267331316,0.084834203,0
16:31:00,0.608317815,0.816129032,0.667965821,0.264554032,0.079784548,0
21:31:00,0.00412992,0,0.009579175,0.159781123,0.537054622,1
03:12:00,0.000116387,0,0.012333741,0.080238562,0.535768389,1
08:44:00,0.635901614,0.884863524,0.765649051,0.060530532,0.723110587,0
12:25:00,0.798843886,1,0.933042586,0.214456115,0.281770746,0
22:29:00,0.003901538,0,0.011931615,0.149877226,0.516246233,1
00:28:00,0.000155183,0,0.010202471,0.116717109,0.404477361,1
12:23:00,0.793140906,1,0.928158424,0.210610646,0.261572126,0
02:20:00,0.000168115,0,0.011800924,0.085735762,0.504741065,1
23:30:00,0.003937772,0,0.01442061,0.13097739,0.473657633,1
23:13:00,0.000152255,0,0.009753429,0.133475534,0.476611205,1
07:44:00,0.651651263,0.926005575,0.820335215,0.005297411,0.955993192,0
07:47:00,0.665657976,0.94292804,0.830386391,0.013530354,0.949335129,0
03:20:00,9.70E-05,0,0.013754588,0.073722628,0.530718734,1
14:50:00,0.70193203,0.95483871,0.788382603,0.257504006,0.074734893,0
03:04:00,0.000298871,0,0.012741577,0.078638261,0.533430586,1
03:09:00,0.000252173,0,0.013088566,0.081520385,0.570106043,1
12:20:00,0.785342955,1,0.91714686,0.209008367,0.251472816,0
08:49:00,0.640207945,0.892142266,0.771776453,0.062346448,0.708971554,0
09:34:00,0.675395717,0.940942928,0.811648972,0.089051095,0.640296246,0
22:51:00,0.000361606,0,0.00753168,0.141492974,0.437471616,1
05:59:00,0.000135785,0,0.017217903,0.035962257,0.644840936,1
04:55:00,0.000174581,0,0.017839523,0.03724408,0.687258037,1
22:28:00,0.004189944,0,0.01442061,0.150204736,0.494866184,1
20:57:00,0.004034761,0,0.010513281,0.170393448,0.558491836,1
14:17:00,0.735218808,1,0.8276335,0.262097205,0.062615721,0
12:49:00,0.999379268,1,0.942011683,0.880470002,0.301969365,0
05:06:00,0.000133223,0,0.017464205,0.031397274,0.722348375,1
02:42:00,0.000242833,0,0.014793911,0.079718315,0.527595429,1
20:55:00,0.004301208,0,0.011365287,0.170733051,0.557367574,1
10:22:00,0.703018312,0.97617866,0.836957809,0.127826242,0.533243562,0
17:57:00,0.30652545,0.387096774,0.323765639,0.234751647,0.134320821,1
23:26:00,0.004092955,0,0.013976595,0.130817162,0.46507322,1
14:40:00,0.697509311,0.947808106,0.782788018,0.256008545,0,0
21:16:00,0.004422719,0,0.011578916,0.161420687,0.501430736,1
17:56:00,0.313780261,0.395533499,0.330869874,0.23453801,0.131291028,1
21:08:00,0.00422874,0,0.011223704,0.165800249,0.4595186,1
06:33:00,0.000756518,0,0.018283538,0.031422468,0.657465073,1
04:18:00,0.000228383,0,0.017899842,0.047641761,0.652987077,1
13:36:00,0.775178461,1,0.873455816,0.26925405,0.039387309,0
00:58:00,0.000290968,0,0.010291274,0.107263664,0.421141222,1
16:09:00,0.668955618,0.903639371,0.742293879,0.270856329,0.083824272,0
03:59:00,0.00030451,0,0.016505804,0.054768375,0.584121217,1
10:37:00,0.70918684,0.982051282,0.838289853,0.151112694,0.493856253,0
13:43:00,0.765184955,1,0.866940311,0.262453267,0.047653781,0
06:06:00,0.000361606,0,0.017594896,0.030716054,0.658436894,1
16:34:00,0.596446307,0.79751861,0.651182066,0.264660851,0.077764686,0
15:40:00,0.707913764,0.963918757,0.796220284,0.265436275,0.058351568,0
18:05:00,0.27913563,0.348800662,0.29597032,0.231226633,0.139370476,1
02:07:00,0.000130756,0,0.012228493,0.089438807,0.476537807,1
09:13:00,0.662670701,0.923738627,0.797795714,0.078689692,0.683723279,0
10:44:00,0.714750443,0.989167662,0.843167436,0.153110597,0.520301483,0
10:23:00,0.702436375,0.97535153,0.835625765,0.131564892,0.544352803,0
20:11:00,0.004034761,0,0.009192748,0.17959765,0.565523948,1
03:30:00,0.000446151,0,0.015441844,0.0591953,0.624137351,1
19:08:00,0.000310366,0,0.000878162,0.209969735,0.379734052,1
19:36:00,7.47E-05,0,0.002907474,0.20639329,0.369559932,1
23:40:00,0.003749283,0,0.014981074,0.126191716,0.421122167,1
15:10:00,0.666278709,0.902564103,0.742382681,0.257397187,0.082814341,0
01:02:00,0.000232775,0,0.010513281,0.103738651,0.423161084,1
21:21:00,0.004403321,0,0.010069266,0.164411608,0.517589631,1
14:02:00,0.757099628,1,0.853563958,0.265194944,0.050496549,0
